Tags,Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,07/18/2025 15:03,07/18/2025 20:30,XAUUSD,Sell,0.050,3358.48000,3351.86000,0.0000,0.0000,662.0,33.10,1.40,"",0,00:05:26:55,100.0,5h 26m,566.0,0.00,1055.0,52.75,0.0,0.0,100.0,62.7,-393.00,-19.65
,07/18/2025 13:40,07/18/2025 13:44,XAUUSD,Buy,0.020,3352.88000,3352.31000,0.0000,0.0000,-57.0,-1.14,-0.05,"",1436892,00:00:04:11,75.0,3m,315.0,0.22,258.0,5.16,-57.0,-1.1400000000000001,81.9,0.0,-315.00,-6.30
,07/18/2025 13:43,07/18/2025 13:44,XAUUSD,Buy,0.040,3351.82000,3352.37000,0.0000,0.0000,55.0,2.20,0.09,"",1436892,00:00:01:27,,,,,,,,,,,,
,07/18/2025 13:42,07/18/2025 13:44,XAUUSD,Buy,0.030,3352.59000,3352.37000,0.0000,0.0000,-22.0,-0.66,-0.03,"",1436892,00:00:02:28,,,,,,,,,,,,
,07/18/2025 13:41,07/18/2025 13:41,XAUUSD,Sell,0.030,3352.71000,3352.57000,0.0000,0.0000,14.0,0.42,0.02,"",1436892,00:00:00:14,,,,,,,,,,,,
,07/18/2025 13:40,07/18/2025 13:41,XAUUSD,Sell,0.020,3352.50000,3352.57000,0.0000,0.0000,-7.0,-0.14,-0.01,"",1436892,00:00:01:07,,,,,,,,,,,,
,07/18/2025 12:09,07/18/2025 12:09,XAUUSD,Sell,0.020,3353.90000,3353.75000,0.0000,0.0000,15.0,0.30,0.01,"",1436892,00:00:00:00,,,,,,,,,,,,
,07/18/2025 12:09,07/18/2025 12:09,XAUUSD,Buy,0.020,3354.39000,3354.50000,0.0000,0.0000,11.0,0.22,0.01,"",1436892,00:00:00:05,,,,,,,,,,,,
,07/18/2025 12:07,07/18/2025 12:07,XAUUSD,Buy,0.020,3350.79000,3350.84000,0.0000,0.0000,5.0,0.10,0.00,"",1436892,00:00:00:07,,,,,,,,,,,,
,07/18/2025 12:05,07/18/2025 12:05,XAUUSD,Buy,0.020,3349.52000,3349.58000,0.0000,0.0000,6.0,0.12,0.01,"",1436892,00:00:00:05,,,,,,,,,,,,
,07/18/2025 02:33,07/18/2025 02:44,XAUUSD,Sell,0.050,3342.44000,3341.36000,0.0000,0.0000,108.0,5.40,0.23,"",0,00:00:11:25,100.0,11m,164.0,0.00,272.0,13.600000000000001,0.0,0.0,100.0,39.7,-164.00,-8.20
,07/18/2025 01:44,07/18/2025 02:00,XAUUSD,Sell,0.020,3341.18000,3342.37000,0.0000,0.0000,-119.0,-2.38,-0.10,"",1436892,00:00:16:35,93.8,15m,532.0,0.29,413.0,8.26,-119.0,-2.38,77.6,0.0,-532.00,-10.64
,07/18/2025 01:48,07/18/2025 02:00,XAUUSD,Sell,0.040,3343.73000,3342.62000,0.0000,0.0000,111.0,4.44,0.19,"",1436892,00:00:12:37,100.0,12m,542.0,0.00,653.0,26.12,0.0,0.0,100.0,17.0,-542.00,-21.68
,07/18/2025 01:45,07/18/2025 02:00,XAUUSD,Sell,0.030,3342.86000,3342.38000,0.0000,0.0000,48.0,1.44,0.06,"",1436892,00:00:15:38,100.0,15m,533.0,0.00,581.0,17.43,0.0,0.0,100.0,8.3,-533.00,-15.99
,07/18/2025 01:44,07/18/2025 01:44,XAUUSD,Buy,0.020,3341.67000,3342.15000,0.0000,0.0000,48.0,0.96,0.04,"",1436892,00:00:00:03,,,,,,,,,,,,
,07/18/2025 01:42,07/18/2025 01:43,XAUUSD,Sell,0.020,3342.19000,3341.99000,0.0000,0.0000,20.0,0.40,0.02,"",1436892,00:00:01:18,,,,,,,,,,,,
,07/18/2025 01:42,07/18/2025 01:42,XAUUSD,Buy,0.020,3342.78000,3342.88000,0.0000,0.0000,10.0,0.20,0.01,"",1436892,00:00:00:07,,,,,,,,,,,,
,07/18/2025 01:40,07/18/2025 01:41,XAUUSD,Sell,0.020,3342.50000,3342.43000,0.0000,0.0000,7.0,0.14,0.01,"",1436892,00:00:00:59,,,,,,,,,,,,
,07/18/2025 01:08,07/18/2025 01:09,XAUUSD,Sell,0.020,3340.77000,3341.10000,0.0000,0.0000,-33.0,-0.66,-0.03,"",1436892,00:00:01:03,,,,,,,,,,,,
,07/18/2025 01:09,07/18/2025 01:09,XAUUSD,Sell,0.030,3341.50000,3341.15000,0.0000,0.0000,35.0,1.05,0.04,"",1436892,00:00:00:04,,,,,,,,,,,,
,07/18/2025 01:08,07/18/2025 01:08,XAUUSD,Buy,0.020,3341.16000,3341.27000,0.0000,0.0000,11.0,0.22,0.01,"",1436892,00:00:00:17,,,,,,,,,,,,
,07/18/2025 01:07,07/18/2025 01:07,XAUUSD,Buy,0.040,3340.37000,3340.92000,0.0000,0.0000,55.0,2.20,0.09,"",1436892,00:00:00:17,,,,,,,,,,,,
,07/18/2025 01:06,07/18/2025 01:07,XAUUSD,Buy,0.030,3340.68000,3340.92000,0.0000,0.0000,24.0,0.72,0.03,"",1436892,00:00:01:17,,,,,,,,,,,,
,07/18/2025 01:05,07/18/2025 01:07,XAUUSD,Buy,0.020,3341.93000,3340.92000,0.0000,0.0000,-101.0,-2.02,-0.09,"",1436892,00:00:02:06,,,,,,,,,,,,
,07/18/2025 01:05,07/18/2025 01:05,XAUUSD,Sell,0.020,3341.27000,3341.20000,0.0000,0.0000,7.0,0.14,0.01,"",1436892,00:00:00:21,,,,,,,,,,,,
,07/17/2025 22:26,07/17/2025 22:26,XAUUSD,Sell,0.040,3340.21000,3339.92000,0.0000,0.0000,29.0,1.16,0.05,"",1436892,00:00:00:58,,,,,,,,,,,,
,07/17/2025 22:18,07/17/2025 22:26,XAUUSD,Sell,0.030,3339.99000,3339.92000,0.0000,0.0000,7.0,0.21,0.01,"",1436892,00:00:08:57,75.0,6m,210.0,0.31,160.0,4.8,-50.0,-1.5,76.2,27.1,-153.00,-4.59
,07/17/2025 22:14,07/17/2025 22:26,XAUUSD,Sell,0.020,3339.51000,3339.92000,0.0000,0.0000,-41.0,-0.82,-0.03,"",1436892,00:00:12:14,75.0,9m,210.0,0.88,112.0,2.24,-98.0,-1.96,53.3,27.1,-153.00,-3.06
,07/17/2025 22:10,07/17/2025 22:13,XAUUSD,Buy,0.020,3339.74000,3339.82000,0.0000,0.0000,8.0,0.16,0.01,"",1436892,00:00:03:20,,,,,,,,,,,,
,07/17/2025 20:06,07/17/2025 20:41,XAUUSD,Sell,0.050,3339.70000,3336.63000,0.0000,0.0000,307.0,15.35,0.66,"",0,00:00:35:02,100.0,35m,12.0,0.00,307.0,15.350000000000001,0.0,0.0,100.0,100.0,0.00,0.00
,07/17/2025 19:23,07/17/2025 20:41,XAUUSD,Sell,0.050,3338.40000,3336.63000,0.0000,0.0000,177.0,8.85,0.38,"",0,00:01:17:09,18.8,14m,209.0,1.18,177.0,8.85,-209.0,-10.450000000000001,45.9,100.0,0.00,0.00
,07/17/2025 18:34,07/17/2025 20:41,XAUUSD,Sell,0.050,3337.25000,3336.63000,0.0000,0.0000,62.0,3.10,0.13,"",0,00:02:06:57,3.9,4m,324.0,5.23,62.0,3.1,-324.0,-16.2,16.1,100.0,0.00,0.00
,07/17/2025 15:56,07/17/2025 16:20,XAUUSD,Buy,0.010,3310.21000,3318.77000,0.0000,0.0000,856.0,8.56,0.37,"",0,00:00:23:55,100.0,23m,1995.0,0.00,2851.0,28.51,0.0,0.0,100.0,30.0,-1995.00,-19.95
,07/17/2025 15:54,07/17/2025 16:20,XAUUSD,Buy,0.010,3310.45000,3318.79000,0.0000,0.0000,834.0,8.34,0.36,"",0,00:00:26:41,100.0,26m,1993.0,0.00,2827.0,28.27,0.0,0.0,100.0,29.5,-1993.00,-19.93
,07/17/2025 15:52,07/17/2025 16:20,XAUUSD,Buy,0.020,3311.04000,3318.79000,0.0000,0.0000,775.0,15.50,0.68,"",0,00:00:28:27,100.0,28m,1993.0,0.00,2768.0,55.36,0.0,0.0,100.0,28.0,-1993.00,-39.86
,07/17/2025 15:51,07/17/2025 16:20,XAUUSD,Buy,0.010,3311.69000,3318.77000,0.0000,0.0000,708.0,7.08,0.31,"",0,00:00:29:22,100.0,29m,1995.0,0.00,2703.0,27.03,0.0,0.0,100.0,26.2,-1995.00,-19.95
,07/17/2025 15:41,07/17/2025 16:20,XAUUSD,Buy,0.020,3313.58000,3318.77000,0.0000,0.0000,519.0,10.38,0.46,"",0,00:00:39:34,100.0,39m,1995.0,0.00,2514.0,50.28,0.0,0.0,100.0,20.6,-1995.00,-39.90
,07/17/2025 15:31,07/17/2025 16:20,XAUUSD,Buy,0.020,3315.78000,3318.79000,0.0000,0.0000,301.0,6.02,0.27,"",0,00:00:49:40,100.0,49m,1993.0,0.00,2294.0,45.88,0.0,0.0,100.0,13.1,-1993.00,-39.86
,07/17/2025 15:06,07/17/2025 16:20,XAUUSD,Buy,0.020,3322.66000,3318.77000,0.0000,0.0000,-389.0,-7.78,-0.34,"",0,00:01:14:43,93.4,1h 9m,1995.0,0.24,1606.0,32.12,-389.0,-7.78,80.5,0.0,-1995.00,-39.90
,07/17/2025 15:37,07/17/2025 15:38,XAUUSD,Sell,0.020,3317.72000,3318.07000,0.0000,0.0000,-35.0,-0.70,-0.03,"",1436892,00:00:01:34,,,,,,,,,,,,
,07/17/2025 15:38,07/17/2025 15:38,XAUUSD,Sell,0.030,3318.66000,3318.13000,0.0000,0.0000,53.0,1.59,0.07,"",1436892,00:00:00:34,,,,,,,,,,,,
,07/17/2025 15:37,07/17/2025 15:37,XAUUSD,Buy,0.020,3318.21000,3318.26000,0.0000,0.0000,5.0,0.10,0.00,"",1436892,00:00:00:07,,,,,,,,,,,,
,07/17/2025 15:36,07/17/2025 15:36,XAUUSD,Buy,0.030,3317.43000,3317.71000,0.0000,0.0000,28.0,0.84,0.04,"",1436892,00:00:00:02,,,,,,,,,,,,
,07/17/2025 15:35,07/17/2025 15:36,XAUUSD,Buy,0.020,3318.36000,3317.55000,0.0000,0.0000,-81.0,-1.62,-0.07,"",1436892,00:00:01:02,,,,,,,,,,,,
,07/17/2025 15:35,07/17/2025 15:35,XAUUSD,Sell,0.020,3317.73000,3317.66000,0.0000,0.0000,7.0,0.14,0.01,"",1436892,00:00:00:18,,,,,,,,,,,,
,07/17/2025 14:52,07/17/2025 15:13,XAUUSD,Buy,0.020,3322.72000,3325.24000,0.0000,0.0000,252.0,5.04,0.22,"",0,00:00:20:52,100.0,20m,932.0,0.00,1184.0,23.68,0.0,0.0,100.0,21.3,-932.00,-18.64
,07/17/2025 14:52,07/17/2025 15:12,XAUUSD,Buy,0.020,3322.72000,3325.32000,0.0000,0.0000,260.0,5.20,0.23,"",0,00:00:20:36,100.0,20m,924.0,0.00,1184.0,23.68,0.0,0.0,100.0,22.0,-924.00,-18.48
,07/17/2025 14:41,07/17/2025 15:12,XAUUSD,Buy,0.010,3324.47000,3325.29000,0.0000,0.0000,82.0,0.82,0.04,"",0,00:00:31:27,100.0,31m,927.0,0.00,1009.0,10.09,0.0,0.0,100.0,8.1,-927.00,-9.27
,07/17/2025 14:23,07/17/2025 15:12,XAUUSD,Buy,0.010,3325.40000,3325.15000,0.0000,0.0000,-25.0,-0.25,-0.01,"",0,00:00:49:33,90.0,44m,941.0,0.03,916.0,9.16,-25.0,-0.25,97.3,0.0,-941.00,-9.41
,07/17/2025 14:22,07/17/2025 15:12,XAUUSD,Buy,0.050,3325.75000,3325.10000,0.0000,0.0000,-65.0,-3.25,-0.14,"",0,00:00:49:58,90.0,44m,946.0,0.07,881.0,44.050000000000004,-65.0,-3.25,93.1,0.0,-946.00,-47.30
,07/17/2025 14:41,07/17/2025 15:12,XAUUSD,Buy,0.050,3324.80000,3324.66000,0.0000,0.0000,-14.0,-0.70,-0.03,"",0,00:00:31:24,83.4,26m,990.0,0.01,976.0,48.800000000000004,-14.0,-0.7000000000000001,98.6,0.0,-990.00,-49.50
,07/17/2025 14:48,07/17/2025 15:07,XAUUSD,Buy,0.050,3324.27000,3324.36000,0.0000,0.0000,9.0,0.45,0.02,"",0,00:00:19:13,,,,,,,,,,,,
,07/17/2025 14:48,07/17/2025 15:04,XAUUSD,Buy,0.020,3323.72000,3325.06000,0.0000,0.0000,134.0,2.68,0.12,"",0,00:00:15:43,,,,,,,,,,,,
,07/17/2025 14:48,07/17/2025 15:04,XAUUSD,Buy,0.020,3323.69000,3324.96000,0.0000,0.0000,127.0,2.54,0.11,"",0,00:00:15:41,,,,,,,,,,,,
,07/17/2025 14:54,07/17/2025 14:54,XAUUSD,Buy,0.020,3324.52000,3324.59000,0.0000,0.0000,7.0,0.14,0.01,"",1436892,00:00:00:24,,,,,,,,,,,,
,07/17/2025 14:54,07/17/2025 14:54,XAUUSD,Sell,0.020,3324.11000,3324.06000,0.0000,0.0000,5.0,0.10,0.00,"",1436892,00:00:00:07,,,,,,,,,,,,
,07/17/2025 14:52,07/17/2025 14:53,XAUUSD,Buy,0.040,3323.67000,3323.19000,0.0000,0.0000,-48.0,-1.92,-0.08,"",1436892,00:00:01:18,,,,,,,,,,,,
,07/17/2025 14:51,07/17/2025 14:53,XAUUSD,Buy,0.030,3323.91000,3323.18000,0.0000,0.0000,-73.0,-2.19,-0.10,"",1436892,00:00:02:16,,,,,,,,,,,,
,07/17/2025 14:50,07/17/2025 14:53,XAUUSD,Buy,0.020,3324.56000,3323.18000,0.0000,0.0000,-138.0,-2.76,-0.12,"",1436892,00:00:03:18,,,,,,,,,,,,
,07/17/2025 14:53,07/17/2025 14:53,XAUUSD,Buy,0.050,3322.64000,3323.20000,0.0000,0.0000,56.0,2.80,0.12,"",1436892,00:00:00:17,,,,,,,,,,,,
,07/17/2025 14:50,07/17/2025 14:52,XAUUSD,Sell,0.020,3323.58000,3323.46000,0.0000,0.0000,12.0,0.24,0.01,"",1436892,00:00:01:46,,,,,,,,,,,,
,07/17/2025 14:00,07/17/2025 14:05,XAUUSD,Buy,0.050,3325.48000,3326.78000,0.0000,0.0000,130.0,6.50,0.29,"",0,00:00:05:04,,,,,,,,,,,,
,07/17/2025 13:57,07/17/2025 14:03,XAUUSD,Buy,0.030,3327.54000,3325.57000,0.0000,0.0000,-197.0,-5.91,-0.26,"",1436892,00:00:06:07,,,,,,,,,,,,
,07/17/2025 13:55,07/17/2025 14:03,XAUUSD,Buy,0.020,3328.10000,3325.57000,0.0000,0.0000,-253.0,-5.06,-0.22,"",1436892,00:00:07:13,,,,,,,,,,,,
,07/17/2025 14:01,07/17/2025 14:03,XAUUSD,Buy,0.080,3323.57000,3325.57000,0.0000,0.0000,200.0,16.00,0.71,"",1436892,00:00:02:06,,,,,,,,,,,,
,07/17/2025 13:59,07/17/2025 14:03,XAUUSD,Buy,0.050,3325.61000,3325.57000,0.0000,0.0000,-4.0,-0.20,-0.01,"",1436892,00:00:04:06,,,,,,,,,,,,
,07/17/2025 13:58,07/17/2025 14:03,XAUUSD,Buy,0.040,3326.46000,3325.57000,0.0000,0.0000,-89.0,-3.56,-0.16,"",1436892,00:00:05:06,,,,,,,,,,,,
,07/17/2025 13:55,07/17/2025 13:55,XAUUSD,Sell,0.020,3327.64000,3327.64000,0.0000,0.0000,0.0,0.00,0.00,"",1436892,00:00:00:36,,,,,,,,,,,,
,07/17/2025 13:17,07/17/2025 13:19,XAUUSD,Buy,0.050,3325.77000,3327.48000,0.0000,0.0000,171.0,8.55,0.38,"",0,00:00:01:31,,,,,,,,,,,,
,07/17/2025 13:16,07/17/2025 13:19,XAUUSD,Buy,0.050,3326.30000,3327.51000,0.0000,0.0000,121.0,6.05,0.27,"",0,00:00:02:20,,,,,,,,,,,,
,07/17/2025 13:06,07/17/2025 13:08,XAUUSD,Buy,0.010,3326.00000,3327.35000,0.0000,0.0000,135.0,1.35,0.06,"",0,00:00:01:47,,,,,,,,,,,,
,07/17/2025 10:56,07/17/2025 11:15,XAUUSD,Buy,0.010,3326.05000,3329.50000,0.0000,0.0000,345.0,3.45,0.15,"",0,00:00:19:01,,,,,,,,,,,,
,07/17/2025 10:50,07/17/2025 11:15,XAUUSD,Buy,0.010,3325.54000,3329.57000,0.0000,0.0000,403.0,4.03,0.18,"",0,00:00:24:27,100.0,24m,50.0,0.00,403.0,4.03,0.0,0.0,100.0,100.0,0.00,0.00
,07/17/2025 10:50,07/17/2025 11:15,XAUUSD,Buy,0.010,3326.22000,3329.51000,0.0000,0.0000,329.0,3.29,0.15,"",0,00:00:24:46,80.0,19m,50.0,0.06,329.0,3.29,-20.0,-0.2,94.3,100.0,0.00,0.00
,07/17/2025 10:50,07/17/2025 11:15,XAUUSD,Buy,0.010,3325.67000,3329.51000,0.0000,0.0000,384.0,3.84,0.17,"",0,00:00:24:46,100.0,24m,50.0,0.00,384.0,3.84,0.0,0.0,100.0,100.0,0.00,0.00
,07/17/2025 10:49,07/17/2025 11:15,XAUUSD,Buy,0.050,3326.52000,3329.51000,0.0000,0.0000,299.0,14.95,0.67,"",0,00:00:25:33,66.7,17m,63.0,0.21,299.0,14.950000000000001,-63.0,-3.1500000000000004,82.6,100.0,0.00,0.00
,07/17/2025 10:49,07/17/2025 11:15,XAUUSD,Buy,0.050,3327.21000,3329.51000,0.0000,0.0000,230.0,11.50,0.52,"",0,00:00:25:58,66.7,17m,132.0,0.57,230.0,11.5,-132.0,-6.6000000000000005,63.5,100.0,0.00,0.00
,07/17/2025 10:44,07/17/2025 11:15,XAUUSD,Buy,0.050,3328.29000,3329.57000,0.0000,0.0000,128.0,6.40,0.29,"",0,00:00:30:51,14.3,4m,240.0,1.88,128.0,6.4,-240.0,-12.0,34.8,100.0,0.00,0.00
,07/17/2025 10:43,07/17/2025 11:15,XAUUSD,Buy,0.050,3329.03000,3329.57000,0.0000,0.0000,54.0,2.70,0.12,"",0,00:00:32:04,14.3,4m,314.0,5.82,54.0,2.7,-314.0,-15.700000000000001,14.7,100.0,0.00,0.00
,07/17/2025 10:39,07/17/2025 11:15,XAUUSD,Buy,0.050,3329.52000,3329.57000,0.0000,0.0000,5.0,0.25,0.01,"",0,00:00:35:49,25.0,8m,392.0,12.53,29.0,1.4500000000000002,-363.0,-18.150000000000002,7.4,93.9,-24.00,-1.20
,07/17/2025 10:38,07/17/2025 10:39,XAUUSD,Buy,0.050,3328.68000,3329.72000,0.0000,0.0000,104.0,5.20,0.24,"",0,00:00:00:26,,,,,,,,,,,,
,07/17/2025 10:26,07/17/2025 10:39,XAUUSD,Buy,0.050,3328.55000,3329.72000,0.0000,0.0000,117.0,5.85,0.27,"",0,00:00:12:37,,,,,,,,,,,,
,07/17/2025 10:26,07/17/2025 10:39,XAUUSD,Buy,0.050,3328.55000,3329.72000,0.0000,0.0000,117.0,5.85,0.27,"",0,00:00:12:38,,,,,,,,,,,,
,07/17/2025 10:26,07/17/2025 10:39,XAUUSD,Buy,0.050,3328.68000,3329.72000,0.0000,0.0000,104.0,5.20,0.24,"",0,00:00:12:39,,,,,,,,,,,,
,07/17/2025 10:24,07/17/2025 10:24,XAUUSD,Sell,0.020,3329.79000,3329.50000,0.0000,0.0000,29.0,0.58,0.03,"",1436892,00:00:00:06,,,,,,,,,,,,
,07/17/2025 10:05,07/17/2025 10:08,XAUUSD,Buy,0.050,3333.00000,3334.54000,0.0000,0.0000,154.0,7.70,0.36,"",0,00:00:02:21,,,,,,,,,,,,
,07/17/2025 10:05,07/17/2025 10:08,XAUUSD,Buy,0.050,3333.48000,3334.54000,0.0000,0.0000,106.0,5.30,0.25,"",0,00:00:02:31,,,,,,,,,,,,
,07/17/2025 09:31,07/17/2025 09:58,XAUUSD,Buy,0.050,3329.61000,3336.41000,0.0000,0.0000,680.0,34.00,1.60,"",0,00:00:26:59,20.0,5m,395.0,0.58,680.0,34.0,-395.0,-19.75,63.3,100.0,0.00,0.00
,07/17/2025 09:13,07/17/2025 09:58,XAUUSD,Buy,0.050,3332.22000,3336.41000,0.0000,0.0000,419.0,20.95,1.00,"",0,00:00:44:51,11.2,5m,656.0,1.57,419.0,20.950000000000003,-656.0,-32.800000000000004,39.0,100.0,0.00,0.00
,07/17/2025 09:11,07/17/2025 09:58,XAUUSD,Buy,0.050,3335.37000,3336.41000,0.0000,0.0000,104.0,5.20,0.25,"",0,00:00:46:55,11.2,5m,971.0,9.34,104.0,5.2,-971.0,-48.550000000000004,9.7,100.0,0.00,0.00
,07/17/2025 09:05,07/17/2025 09:58,XAUUSD,Buy,0.050,3336.68000,3336.41000,0.0000,0.0000,-27.0,-1.35,-0.06,"",0,00:00:53:00,0.0,0s,1102.0,1111.11,0.0,0.0,-1102.0,-55.1,0.0,97.5,-27.00,-1.35
,07/17/2025 09:01,07/17/2025 09:58,XAUUSD,Buy,0.050,3338.03000,3336.41000,0.0000,0.0000,-162.0,-8.10,-0.38,"",0,00:00:57:29,0.0,0s,1237.0,1250.00,0.0,0.0,-1237.0,-61.85,0.0,86.9,-162.00,-8.10
,07/17/2025 08:14,07/17/2025 08:15,XAUUSD,Sell,0.020,3340.37000,3340.31000,0.0000,0.0000,6.0,0.12,0.01,"",1436892,00:00:00:52,,,,,,,,,,,,
,07/17/2025 08:12,07/17/2025 08:12,XAUUSD,Buy,0.020,3340.48000,3340.50000,0.0000,0.0000,2.0,0.04,0.00,"",1436892,00:00:00:08,,,,,,,,,,,,
,07/17/2025 08:10,07/17/2025 08:10,XAUUSD,Sell,0.020,3340.93000,3340.80000,0.0000,0.0000,13.0,0.26,0.01,"",1436892,00:00:00:18,,,,,,,,,,,,
,07/17/2025 07:16,07/17/2025 07:16,XAUUSD,Buy,0.030,3338.83000,3339.12000,0.0000,0.0000,29.0,0.87,0.04,"",1436892,00:00:00:08,,,,,,,,,,,,
,07/17/2025 07:14,07/17/2025 07:16,XAUUSD,Buy,0.020,3339.42000,3339.12000,0.0000,0.0000,-30.0,-0.60,-0.03,"",1436892,00:00:02:07,,,,,,,,,,,,
,07/17/2025 07:15,07/17/2025 07:15,XAUUSD,Sell,0.030,3339.17000,3339.03000,0.0000,0.0000,14.0,0.42,0.02,"",1436892,00:00:00:10,,,,,,,,,,,,
,07/17/2025 07:14,07/17/2025 07:15,XAUUSD,Sell,0.020,3338.94000,3339.03000,0.0000,0.0000,-9.0,-0.18,-0.01,"",1436892,00:00:00:45,,,,,,,,,,,,
,07/17/2025 07:12,07/17/2025 07:12,XAUUSD,Buy,0.020,3338.89000,3338.96000,0.0000,0.0000,7.0,0.14,0.01,"",1436892,00:00:00:27,,,,,,,,,,,,
,07/17/2025 07:10,07/17/2025 07:10,XAUUSD,Sell,0.020,3339.02000,3338.94000,0.0000,0.0000,8.0,0.16,0.01,"",1436892,00:00:00:09,,,,,,,,,,,,
,07/17/2025 06:11,07/17/2025 06:14,XAUUSD,Sell,0.030,3339.07000,3338.75000,0.0000,0.0000,32.0,0.96,0.05,"",1436892,00:00:03:11,,,,,,,,,,,,
,07/17/2025 06:10,07/17/2025 06:14,XAUUSD,Sell,0.020,3338.49000,3338.75000,0.0000,0.0000,-26.0,-0.52,-0.02,"",1436892,00:00:04:02,,,,,,,,,,,,
,07/17/2025 06:10,07/17/2025 06:10,XAUUSD,Buy,0.020,3338.95000,3339.03000,0.0000,0.0000,8.0,0.16,0.01,"",1436892,00:00:00:34,,,,,,,,,,,,
,07/17/2025 05:19,07/17/2025 05:19,XAUUSD,Sell,0.020,3340.43000,3340.33000,0.0000,0.0000,10.0,0.20,0.01,"",1436892,00:00:00:33,,,,,,,,,,,,
,07/17/2025 05:15,07/17/2025 05:18,XAUUSD,Buy,0.020,3341.02000,3340.60000,0.0000,0.0000,-42.0,-0.84,-0.04,"",1436892,00:00:03:34,,,,,,,,,,,,
,07/17/2025 05:18,07/17/2025 05:18,XAUUSD,Buy,0.030,3340.20000,3340.60000,0.0000,0.0000,40.0,1.20,0.06,"",1436892,00:00:00:44,,,,,,,,,,,,
,07/17/2025 01:49,07/17/2025 01:59,XAUUSD,Buy,0.020,3349.53000,3349.11000,0.0000,0.0000,-42.0,-0.84,-0.04,"",1436892,00:00:10:15,0.0,0s,42.0,42.02,0.0,0.0,-42.0,-0.84,0.0,0.0,-42.00,-0.84
,07/17/2025 01:54,07/17/2025 01:59,XAUUSD,Buy,0.040,3348.97000,3349.24000,0.0000,0.0000,27.0,1.08,0.05,"",1436892,00:00:05:28,20.0,1m,0.0,0.04,27.0,1.08,0.0,0.0,100.0,100.0,0.00,0.00
,07/17/2025 01:50,07/17/2025 01:59,XAUUSD,Buy,0.030,3349.22000,3349.24000,0.0000,0.0000,2.0,0.06,0.00,"",1436892,00:00:09:30,10.0,57s,0.0,0.50,2.0,0.06,0.0,0.0,100.0,100.0,0.00,0.00
,07/17/2025 01:49,07/17/2025 01:49,XAUUSD,Sell,0.020,3349.12000,3349.06000,0.0000,0.0000,6.0,0.12,0.01,"",1436892,00:00:00:09,,,,,,,,,,,,
,07/17/2025 01:47,07/17/2025 01:48,XAUUSD,Buy,0.020,3349.04000,3349.13000,0.0000,0.0000,9.0,0.18,0.01,"",1436892,00:00:01:33,,,,,,,,,,,,
,07/17/2025 01:45,07/17/2025 01:45,XAUUSD,Buy,0.020,3348.64000,3348.68000,0.0000,0.0000,4.0,0.08,0.00,"",1436892,00:00:00:26,,,,,,,,,,,,
,07/16/2025 20:49,07/16/2025 21:56,XAUUSD,Sell,0.050,3356.69000,3351.19000,0.0000,0.0000,550.0,27.50,1.32,"[tp 3351.200]",0,00:01:07:03,100.0,1h 7m,417.0,0.00,967.0,48.35,0.0,0.0,100.0,56.9,-417.00,-20.85
,07/16/2025 20:43,07/16/2025 21:56,XAUUSD,Sell,0.060,3355.39000,3351.19000,0.0000,0.0000,420.0,25.20,1.23,"[tp 3351.200]",0,00:01:13:30,100.0,1h 13m,417.0,0.00,837.0,50.22,0.0,0.0,100.0,50.2,-417.00,-25.02
,07/16/2025 20:39,07/16/2025 21:56,XAUUSD,Sell,0.050,3354.82000,3351.19000,0.0000,0.0000,363.0,18.15,0.89,"[tp 3351.200]",0,00:01:17:20,100.0,1h 17m,417.0,0.00,780.0,39.0,0.0,0.0,100.0,46.5,-417.00,-20.85
,07/16/2025 20:37,07/16/2025 21:56,XAUUSD,Sell,0.050,3353.78000,3351.19000,0.0000,0.0000,259.0,12.95,0.64,"[tp 3351.200]",0,00:01:19:25,100.0,1h 19m,417.0,0.00,676.0,33.800000000000004,0.0,0.0,100.0,38.3,-417.00,-20.85
,07/16/2025 20:35,07/16/2025 21:56,XAUUSD,Sell,0.050,3352.22000,3351.19000,0.0000,0.0000,103.0,5.15,0.26,"[tp 3351.200]",0,00:01:21:05,100.0,1h 21m,427.0,0.00,530.0,26.5,0.0,0.0,100.0,19.4,-427.00,-21.35
,07/16/2025 20:35,07/16/2025 21:56,XAUUSD,Sell,0.050,3351.29000,3351.19000,0.0000,0.0000,10.0,0.50,0.02,"[tp 3351.200]",0,00:01:21:33,100.0,1h 21m,427.0,0.00,437.0,21.85,0.0,0.0,100.0,2.3,-427.00,-21.35
,07/16/2025 20:13,07/16/2025 20:18,XAUUSD,Sell,0.050,3352.17000,3351.33000,0.0000,0.0000,84.0,4.20,0.21,"",0,00:00:04:26,100.0,4m,267.0,0.00,351.0,17.55,0.0,0.0,100.0,23.9,-267.00,-13.35
,07/16/2025 19:31,07/16/2025 19:34,XAUUSD,Sell,0.050,3352.90000,3351.88000,0.0000,0.0000,102.0,5.10,0.25,"",0,00:00:02:39,,,,,,,,,,,,
